date,rank,author,title
1998-08-04 03:36:00,65,Vince Gill,If You Ever Have Forever In Mind
1998-08-04 03:36:00,66,Memphis Bleek (& Jay-Z),It's Alright
1998-08-04 03:36:00,67,Xzibit,What U See Is What U Get
1998-08-04 03:36:00,68,Hi-Town DJs,Ding-A-Ling
1998-08-04 03:36:00,69,The Wilkinsons,26 Cents
1998-08-04 03:36:00,70,Hannah Jones,You Only Have To Say You Love Me
1998-08-04 03:36:00,71,Rockell [Duet With Collage],Can't We Try
1998-08-04 03:36:00,72,Tori Amos,Spark
1998-08-04 03:36:00,73,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)"
1998-08-04 03:36:00,74,Lari White,Stepping Stone
1998-08-04 03:36:00,75,Mya Featuring Silkk The Shocker,Movin' On
1998-08-04 03:36:00,76,Playa,Cheers 2 U
1998-08-04 03:36:00,77,The Verve,Bitter Sweet Symphony
1998-08-04 03:36:00,78,Sam Salter,There You Are
1998-08-04 03:36:00,79,Aretha Franklin,Here We Go Again
1998-08-04 03:36:00,80,Pearl Jam,Wishlist
1998-08-04 03:36:00,81,Nutta Butta Featuring Teddy Riley And Anonymous,Freak Out
1998-08-04 03:36:00,82,Monifah,Touch It
1998-08-04 03:36:00,83,Elton John,Recover Your Soul
1998-08-04 03:36:00,84,Various Artists,One Heart At A Time
1998-08-04 03:36:00,85,Garbage,Push It
1998-08-04 03:36:00,86,Rell Featuring Jay-Z,Love For Free
1998-08-04 03:36:00,87,7 Mile,Do Your Thing
1998-08-04 03:36:00,88,Terri Clark,Now That I Found You
1998-08-04 03:36:00,89,Pure Sugar,Delicious
1998-08-04 03:36:00,90,Olivia Newton-John,I Honestly Love You (David Foster Vers.)
1998-08-04 03:36:00,91,Fatboy Slim,The Rockafeller Skank
1998-08-04 03:36:00,92,Inner Circle,Not About Romance
1998-08-04 03:36:00,93,EOL,Love The Way
1998-08-04 03:36:00,94,George Strait,I Just Want To Dance With You
1998-08-04 03:36:00,95,John Michael Montgomery,Cover You In Kisses
1998-08-04 03:36:00,96,The Lox [Featuring DMX & Lil' Kim],"Money, Power & Respect"
1998-08-04 03:36:00,97,Ty Herndon,A Man Holdin' On (To A Woman Lettin' Go)
1998-08-04 03:36:00,98,Reiss Featuring Special Guest Michie Mee,Boom Bye Yae
1998-08-04 03:36:00,99,Dionne Warwick And The Hip-Hop Nation United,What The World Needs Now Is Love
1998-08-04 03:36:00,100,Heather B.,Do You
1997-08-03 21:46:48,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You
1997-08-03 21:46:48,2,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems
1997-08-03 21:46:48,3,Backstreet Boys,Quit Playing Games (With My Heart)
1997-08-03 21:46:48,4,Third Eye Blind,Semi-Charmed Life
1997-08-03 21:46:48,5,Meredith Brooks,Bitch
1997-08-03 21:46:48,6,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight
1997-08-03 21:46:48,7,Robyn,Do You Know (What It Takes)
1997-08-03 21:46:48,8,Shawn Colvin,Sunny Came Home
1997-08-03 21:46:48,9,LeAnn Rimes,How Do I Live
1997-08-03 21:46:48,10,Dru Hill,Never Make A Promise
1997-08-03 21:46:48,11,Mark Morrison,Return Of The Mack
1997-08-03 21:46:48,12,R. Kelly,Gotham City
1997-08-03 21:46:48,13,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")"
1997-08-03 21:46:48,14,Bone Thugs-N-Harmony,"Look Into My Eyes (From ""Batman & Robin"")"
1997-08-03 21:46:48,15,Tim McGraw With Faith Hill,It's Your Love
1997-08-03 21:46:48,16,Changing Faces,G.H.E.T.T.O.U.T.
1997-08-03 21:46:48,17,Spice Girls,Say You'll Be There
1997-08-03 21:46:48,18,Sister Hazel,All For You
1997-08-03 21:46:48,19,Hanson,MMMBop
1997-08-03 21:46:48,20,Jewel,Foolish Games/You Were Meant For Me
1997-08-03 21:46:48,21,The Verve Pipe,The Freshmen
1997-08-03 21:46:48,22,SWV (Featuring Puff Daddy),Someone
1997-08-03 21:46:48,23,En Vogue,Whatever
1997-08-03 21:46:48,24,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry
1997-08-03 21:46:48,25,Monica,"For You I Will (From ""Space Jam"")"
1997-08-03 21:46:48,26,Scarface Featuring 2Pac & Johnny P,Smile
1997-08-03 21:46:48,27,Rome,I Belong To You (Every Time I See Your Face)
1997-08-03 21:46:48,28,Mary J. Blige,I Can Love You
1997-08-03 21:46:48,29,Duncan Sheik,Barely Breathing
1997-08-03 21:46:48,30,98 Degrees,Invisible Man
1997-08-03 21:46:48,31,Various Artists,ESPN Presents The Jock Jam
1997-08-03 21:46:48,32,Magoo And Timbaland,Up Jumps Da Boogie
1997-08-03 21:46:48,33,Michael Bolton,"Go The Distance (From ""Hercules"")"
1997-08-03 21:46:48,34,112,Cupid
1997-08-03 21:46:48,35,"10,000 Maniacs",More Than This
1997-08-03 21:46:48,36,Trisha Yearwood,"How Do I Live (From ""Con Air"")"
1997-08-03 21:46:48,37,Savage Garden,I Want You
1997-08-03 21:46:48,38,Rampage Featuring Billy Lawrence,Take It To The Streets
1997-08-03 21:46:48,39,Raybon Bros.,Butterfly Kisses
1997-08-03 21:46:48,40,Mr. President,Coco Jamboo
1997-08-03 21:46:48,41,Bee Gees,Alone
1997-08-03 21:46:48,42,K-Ci & JoJo,You Bring Me Up
1997-08-03 21:46:48,43,Paula Cole,Where Have All The Cowboys Gone?
1997-08-03 21:46:48,44,Savage Garden,To The Moon And Back
1997-08-03 21:46:48,45,Freak Nasty,Da' Dip
1997-08-03 21:46:48,46,Le Click,Call Me
1997-08-03 21:46:48,47,Toni Braxton,Un-Break My Heart
1997-08-03 21:46:48,48,Toni Braxton,I Love Me Some Him/I Don't Want To
1997-08-03 21:46:48,49,Warren G Featuring Ronald Isley,Smokin' Me Out
1997-08-03 21:46:48,50,Rome,Do You Like This
1997-08-03 21:46:48,51,No Mercy,When I Die
1997-08-03 21:46:48,52,Blessid Union Of Souls,I Wanna Be There
1997-08-03 21:46:48,53,DJ Company,Rhythm Of Love
1997-08-03 21:46:48,54,Diana King,I Say A Little Prayer
1997-08-03 21:46:48,55,Sneaker Pimps,6 Underground
1997-08-03 21:46:48,56,White Town,Your Woman
1997-08-03 21:46:48,57,The Notorious B.I.G.,Hypnotize
1997-08-03 21:46:48,58,BLACKstreet With Special Guests Ol' Dirty Bastard & Slash,Fix
1997-08-03 21:46:48,59,Patti LaBelle,When You Talk About Love
1997-08-03 21:46:48,60,3rd Party,Can U Feel It
1997-08-03 21:46:48,61,Sheryl Crow,Everyday Is A Winding Road
1997-08-03 21:46:48,62,Deborah Cox,Things Just Ain't The Same
1997-08-03 21:46:48,63,Laurnea,Can't Let Go
1997-08-03 21:46:48,64,U2,Last Night On Earth
1997-08-03 21:46:48,65,Real McCoy,One More Time
1997-08-03 21:46:48,66,Abra Moore,Four Leaf Clover
1997-08-03 21:46:48,67,Joe,"Don't Wanna Be A Player (From ""Booty Call"")"
1997-08-03 21:46:48,68,Tony Toni Tone,Thinking Of You
1997-08-03 21:46:48,69,Depeche Mode,It's No Good
1997-08-03 21:46:48,70,DJ Taz Featuring Raheem The Dream,That's Right
1997-08-03 21:46:48,71,Brownstone,5 Miles To Empty
1997-08-03 21:46:48,72,Nu Flavor Featuring Roger,Sweet Sexy Thing
1997-08-03 21:46:48,73,Adina Howard,[Freak] And U Know It
1997-08-03 21:46:48,74,Gina G,Gimme Some Love
1997-08-03 21:46:48,75,SWV,"Can We (From ""Booty Call"")"
1997-08-03 21:46:48,76,Richard Marx,Until I Find You Again
1997-08-03 21:46:48,77,Christion,Full Of Smoke
1997-08-03 21:46:48,78,Jocelyn Enriquez,A Little Bit Of Ecstasy
1997-08-03 21:46:48,79,Wyclef Jean Featuring Refugee Allstars,We Trying To Stay Alive
1997-08-03 21:46:48,80,The O'Jays,What's Stopping You
1997-08-03 21:46:48,81,Collective Soul,Listen
1997-08-03 21:46:48,82,Celine Dion,All By Myself
1997-08-03 21:46:48,83,Ray J,Everything You Want
1997-08-03 21:46:48,84,Lil Suzy,Can't Get You Out Of My Mind
1997-08-03 21:46:48,85,B-Rock & The Bizz,My Baby Daddy
1997-08-03 21:46:48,86,Keith Sweat (Featuring Ronald Isley),Come With Me
1997-08-03 21:46:48,87,Nastyboy Klick Featuring Roger Troutman,Down For Yours
1997-08-03 21:46:48,88,The Lemonheads,"If I Could Change (From ""I'm Bout It"")"
1997-08-03 21:46:48,89,Veronica (Featuring Craig Mack),"No One But You (From ""Baps"")"
1997-08-03 21:46:48,90,Lisa Stansfield,"Never, Never Gonna Give You Up"
1997-08-03 21:46:48,91,Tha Alkaholiks Featuring Ol' Dirty Bastard,Hip Hop Drunkies
1997-08-03 21:46:48,92,Michael Peterson,"Drink, Swear, Steal & Lie"
1997-08-03 21:46:48,93,Corina,Summertime Summertime
1997-08-03 21:46:48,94,U2,Staring At The Sun
1997-08-03 21:46:48,95,CRU Featuring Slick Rick,Just Another Case
1997-08-03 21:46:48,96,Billy Lawrence Featuring MC Lyte,Come On
1997-08-03 21:46:48,97,New Edition,One More Day
1997-08-03 21:46:48,98,Kenny Lattimore,For You
1997-08-03 21:46:48,99,Suga Free,If U Stay Ready
1997-08-03 21:46:48,100,Shades,Serenade
1996-08-03 15:57:36,1,Los Del Rio,Macarena (Bayside Boys Mix)
1996-08-03 15:57:36,2,Toni Braxton,You're Makin' Me High/Let It Flow
1996-08-03 15:57:36,3,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love
1996-08-03 15:57:36,4,Tracy Chapman,Give Me One Reason
1996-08-03 15:57:36,5,R. Kelly,I Can't Sleep Baby (If I)
1996-08-03 15:57:36,6,Eric Clapton,Change The World
1996-08-03 15:57:36,7,Keith Sweat,Twisted
1996-08-03 15:57:36,8,Alanis Morissette,You Learn/You Oughta Know
1996-08-03 15:57:36,9,Quad City DJ's,C'mon N' Ride It (The Train)
1996-08-03 15:57:36,10,LL Cool J,Loungin
1996-08-03 15:57:36,11,Jewel,Who Will Save Your Soul
1996-08-03 15:57:36,12,OutKast,Elevators (Me & You)
1996-08-03 15:57:36,13,Donna Lewis,I Love You Always Forever
1996-08-03 15:57:36,14,Total,Kissin' You
1996-08-03 15:57:36,15,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")"
1996-08-03 15:57:36,16,Jann Arden,"Insensitive (From ""Bed Of Roses"")"
1996-08-03 15:57:36,17,Mariah Carey,Always Be My Baby
1996-08-03 15:57:36,18,Bone Thugs-N-Harmony,Tha Crossroads
1996-08-03 15:57:36,19,112 Featuring The Notorious B.I.G.,Only You
1996-08-03 15:57:36,20,Monica,Why I Love You So Much/Ain't Nobody
1996-08-03 15:57:36,21,The Tony Rich Project,Nobody Knows
1996-08-03 15:57:36,22,Dishwalla,Counting Blue Cars
1996-08-03 15:57:36,23,La Bouche,Sweet Dreams
1996-08-03 15:57:36,24,Alanis Morissette,Ironic
1996-08-03 15:57:36,25,Robert Miles,Children
1996-08-03 15:57:36,26,Color Me Badd,"The Earth, The Sun, The Rain"
1996-08-03 15:57:36,27,Gin Blossoms,Follow You Down/Til I Hear It From You
1996-08-03 15:57:36,28,Montell Jordan Featuring Slick Rick,"I Like (From ""The Nutty Professor"")"
1996-08-03 15:57:36,29,Crucial Conflict,Hay
1996-08-03 15:57:36,30,All-4-One,"Someday (From ""The Hunchback Of Notre Dame"")"
1996-08-03 15:57:36,31,Natalie Merchant,Jealousy
1996-08-03 15:57:36,32,Case Featuring Foxxy Brown,"Touch Me Tease Me (From ""The Nutty Professor"")"
1996-08-03 15:57:36,33,Maxi Priest Featuring Shaggy,That Girl
1996-08-03 15:57:36,34,No Mercy,Where Do You Go
1996-08-03 15:57:36,35,Garbage,Stupid Girl
1996-08-03 15:57:36,36,The Smashing Pumpkins,"Tonight, Tonight"
1996-08-03 15:57:36,37,SWV,You're The One
1996-08-03 15:57:36,38,Metallica,Until It Sleeps
1996-08-03 15:57:36,39,Adam Clayton & Larry Mullen,"Theme From Mission: Impossible (From ""Mission: Impossible"")"
1996-08-03 15:57:36,40,LeAnn Rimes,Blue
1996-08-03 15:57:36,41,Everything But The Girl,Missing
1996-08-03 15:57:36,42,George Michael,Fastlove
1996-08-03 15:57:36,43,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")"
1996-08-03 15:57:36,44,Natalie Merchant,Wonder
1996-08-03 15:57:36,45,Coolio,"It's All The Way Live (Now) (From ""Eddie"")"
1996-08-03 15:57:36,46,Jodeci,Get On Up
1996-08-03 15:57:36,47,Hootie & The Blowfish,Tucker's Town
1996-08-03 15:57:36,48,Hootie & The Blowfish,Old Man & Me (When I Get To Heaven)
1996-08-03 15:57:36,49,Ghost Town DJ's,My Boo
1996-08-03 15:57:36,50,Deborah Cox,Where Do We Go From Here
1996-08-03 15:57:36,51,Gloria Estefan,Reach
1996-08-03 15:57:36,52,Busta Rhymes Featuring Zhane,It's A Party
1996-08-03 15:57:36,53,Los Del Rio,Macarena
1996-08-03 15:57:36,54,Jars Of Clay,Flood
1996-08-03 15:57:36,55,Delinquent Habits,Tres Delinquentes
1996-08-03 15:57:36,56,The Tony Rich Project,Like A Woman
1996-08-03 15:57:36,57,Gina Thompson,The Things That You Do
1996-08-03 15:57:36,58,Cher,One By One
1996-08-03 15:57:36,59,Nas,If I Ruled The World
1996-08-03 15:57:36,60,Whitney Houston,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")"
1996-08-03 15:57:36,61,Beck,Where It's At
1996-08-03 15:57:36,62,Monifah,You
1996-08-03 15:57:36,63,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead Presidents
1996-08-03 15:57:36,64,Amber,This Is Your Night
1996-08-03 15:57:36,65,Michael Jackson,They Don't Care About Us
1996-08-03 15:57:36,66,Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")"
1996-08-03 15:57:36,67,The Cure,Mint Car
1996-08-03 15:57:36,68,Mista,Blackberry Molasses
1996-08-03 15:57:36,69,Jeff Foxworthy With Alan Jackson,Redneck Games
1996-08-03 15:57:36,70,Groove Theory,Baby Luv
1996-08-03 15:57:36,71,J'Son,I'll Never Stop Loving You
1996-08-03 15:57:36,72,Blessid Union Of Souls,All Along
1996-08-03 15:57:36,73,The Badlees,Angeline Is Coming Home
1996-08-03 15:57:36,74,Vanessa Williams,"Where Do We Go From Here (From ""Eraser"")"
1996-08-03 15:57:36,75,Tevin Campbell,Back To The World
1996-08-03 15:57:36,76,Bush,"Machinehead (From ""Fear"")"
1996-08-03 15:57:36,77,A+,All I See
1996-08-03 15:57:36,78,Do Or Die (Featuring Twista),Po Pimp
1996-08-03 15:57:36,79,Men Of Vizion,House Keeper
1996-08-03 15:57:36,80,Los Del Mar,Macarena
1996-08-03 15:57:36,81,Kristine W,One More Try
1996-08-03 15:57:36,82,Donell Jones,In The Hood
1996-08-03 15:57:36,83,Sting,You Still Touch Me
1996-08-03 15:57:36,84,Xzibit,Paparazzi
1996-08-03 15:57:36,85,Jocelyn Enriquez,Do You Miss Me
1996-08-03 15:57:36,86,Lisa Loeb & Nine Stories,Waiting For Wednesday
1996-08-03 15:57:36,87,Puff Johnson,Forever More
1996-08-03 15:57:36,88,Spacehog,In The Meantime
1996-08-03 15:57:36,89,Kenny Lattimore,Never Too Busy
1996-08-03 15:57:36,90,Bryan Adams,The Only Thing That Looks Good On Me Is You
1996-08-03 15:57:36,91,Luke,"Scarred (From ""Eddie"")"
1996-08-03 15:57:36,92,Angelina,Release Me
1996-08-03 15:57:36,93,Gravity Kills,"Guilty (From ""Seven"")"
1996-08-03 15:57:36,94,The Braxtons,"So Many Ways (From ""High School High"")"
1996-08-03 15:57:36,95,Nathan Morris,"Wishes (From ""Kazaam"")"
1996-08-03 15:57:36,96,Ricky Martin,Maria
1996-08-03 15:57:36,97,Shades,Tell Me (I'll Be Around)
1996-08-03 15:57:36,98,Lenny Kravitz,Can't Get You Off My Mind
1996-08-03 15:57:36,99,Everything But The Girl,Wrong
1996-08-03 15:57:36,100,Sadat X,Hang 'Em High
1995-08-04 10:08:24,1,TLC,Waterfalls
1995-08-04 10:08:24,2,Monica,Don't Take It Personal (Just One Of Dem Days)
1995-08-04 10:08:24,3,The Notorious B.I.G.,One More Chance/Stay With Me
1995-08-04 10:08:24,4,Seal,Kiss From A Rose
1995-08-04 10:08:24,5,Shaggy,Boombastic/In The Summertime
1995-08-04 10:08:24,6,All-4-One,I Can Love You Like That
1995-08-04 10:08:24,7,Boyz II Men,Water Runs Dry
1995-08-04 10:08:24,8,Blues Traveler,Run-Around
1995-08-04 10:08:24,9,Vanessa Williams,"Colors Of The Wind (From ""Pocahontas"")"
1995-08-04 10:08:24,10,Jon B. Featuring Babyface,Someone To Love
1995-08-04 10:08:24,11,Nicki French,Total Eclipse Of The Heart
1995-08-04 10:08:24,12,MoKenStef,He's Mine
1995-08-04 10:08:24,13,Bryan Adams,Have You Ever Really Loved A Woman?
1995-08-04 10:08:24,14,Jodeci,Freek'n You
1995-08-04 10:08:24,15,Bon Jovi,This Ain't A Love Song
1995-08-04 10:08:24,16,Hootie & The Blowfish,Let Her Cry
1995-08-04 10:08:24,17,Soul For Real,Every Little Thing I Do
1995-08-04 10:08:24,18,Diana King,"Shy Guy (From ""Bad Boys"")"
1995-08-04 10:08:24,19,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me"
1995-08-04 10:08:24,20,Naughty By Nature,Feel Me Flow
1995-08-04 10:08:24,21,Real McCoy,Come And Get Your Love
1995-08-04 10:08:24,22,Michael Jackson & Janet Jackson,Scream/Childhood
1995-08-04 10:08:24,23,Soul Asylum,Misery
1995-08-04 10:08:24,24,Adina Howard,Freak Like Me
1995-08-04 10:08:24,25,Skee-Lo,I Wish
1995-08-04 10:08:24,26,Collective Soul,December
1995-08-04 10:08:24,27,Luniz,I Got 5 On It
1995-08-04 10:08:24,28,Blessid Union Of Souls,I Believe
1995-08-04 10:08:24,29,Junior M.A.F.I.A.,Player's Anthem
1995-08-04 10:08:24,30,Hootie & The Blowfish,Only Wanna Be With You
1995-08-04 10:08:24,31,Dionne Farris,I Know
1995-08-04 10:08:24,32,Xscape,Feels So Good
1995-08-04 10:08:24,33,Better Than Ezra,Good
1995-08-04 10:08:24,34,Montell Jordan,This Is How We Do It
1995-08-04 10:08:24,35,Faith Evans,You Used To Love Me
1995-08-04 10:08:24,36,Shania Twain,Any Man Of Mine/Whose Bed Have Your Boots Been Under?
1995-08-04 10:08:24,37,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By
1995-08-04 10:08:24,38,D'Angelo,Brown Sugar
1995-08-04 10:08:24,39,Sheryl Crow,Can't Cry Anymore
1995-08-04 10:08:24,40,Brandy,Best Friend
1995-08-04 10:08:24,41,AZ,Sugar Hill
1995-08-04 10:08:24,42,Sophie B. Hawkins,As I Lay Me Down
1995-08-04 10:08:24,43,Martin Page,In The House Of Stone And Light
1995-08-04 10:08:24,44,2Pac,So Many Tears
1995-08-04 10:08:24,45,Chris Isaak,Somebody's Crying
1995-08-04 10:08:24,46,After 7,'Til You Do Me Right
1995-08-04 10:08:24,47,Chef Raekwon,Glaciers Of Ice/Criminology
1995-08-04 10:08:24,48,Hootie & The Blowfish,Hold My Hand
1995-08-04 10:08:24,49,Madonna,Human Nature
1995-08-04 10:08:24,50,E-40 (Featuring Suga T),Sprinkle Me
1995-08-04 10:08:24,51,Natalie Merchant,Carnival
1995-08-04 10:08:24,52,Del Amitri,Roll To Me
1995-08-04 10:08:24,53,Elton John,Made In England
1995-08-04 10:08:24,54,Paula Abdul,My Love Is For Real
1995-08-04 10:08:24,55,The Bucketheads,The Bomb! (These Sounds Fall Into My Mind)
1995-08-04 10:08:24,56,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")"
1995-08-04 10:08:24,57,Brian McKnight,"Crazy Love (From ""Jason's Lyric"")"
1995-08-04 10:08:24,58,Fun Factory,I Wanna B With U
1995-08-04 10:08:24,59,Kut Klose,I Like
1995-08-04 10:08:24,60,"Dis `N' Dat Feat. 95 South,69 Boyz & K-Nock",Freak Me Baby
1995-08-04 10:08:24,61,Mary J. Blige,I Love You/You Bring Me Joy
1995-08-04 10:08:24,62,Tony Thompson,I Wanna Love Like That
1995-08-04 10:08:24,63,Brownstone,I Can't Tell You Why
1995-08-04 10:08:24,64,Rod Stewart,Leave Virginia Alone
1995-08-04 10:08:24,65,U.N.V.,So In Love With You
1995-08-04 10:08:24,66,Ol' Dirty Bastard,Shimmy Shimmy Ya
1995-08-04 10:08:24,67,Amy Grant,Big Yellow Taxi
1995-08-04 10:08:24,68,Adina Howard,My Up And Down
1995-08-04 10:08:24,69,Corona,Baby Baby
1995-08-04 10:08:24,70,Max-A-Million,Take Your Time (Do It Right)
1995-08-04 10:08:24,71,Mack 10,Foe Life
1995-08-04 10:08:24,72,Alison Krauss + Union Station,When You Say Nothing At All
1995-08-04 10:08:24,73,Yaki-Da,I Saw You Dancing
1995-08-04 10:08:24,74,Nuttin' Nyce,Froggy Style
1995-08-04 10:08:24,75,Van Halen,Can't Stop Lovin' You
1995-08-04 10:08:24,76,Mobb Deep,Survival Of The Fittest
1995-08-04 10:08:24,77,Matthew Sweet,Sick Of Myself
1995-08-04 10:08:24,78,Elastica,Stutter
1995-08-04 10:08:24,79,Filter,Hey Man Nice Shot
1995-08-04 10:08:24,80,Jordan Hill,"Remember Me This Way (From ""Casper"")"
1995-08-04 10:08:24,81,Patra,Pull Up To The Bumper
1995-08-04 10:08:24,82,Perfect Stranger,You Have The Right To Remain Silent
1995-08-04 10:08:24,83,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")"
1995-08-04 10:08:24,84,Smooth,Mind Blowin'
1995-08-04 10:08:24,85,Da Brat,Give It 2 You
1995-08-04 10:08:24,86,Intonation Featuring Joee,Died In Your Arms
1995-08-04 10:08:24,87,Masta Ace Incorporated,The I.N.C. Ride
1995-08-04 10:08:24,88,Blessid Union Of Souls,Let Me Be The One
1995-08-04 10:08:24,89,Le Click,Tonight Is The Night
1995-08-04 10:08:24,90,Vybe,Warm Summer Daze
1995-08-04 10:08:24,91,Elastica,Connection
1995-08-04 10:08:24,92,Pure Soul,We Must Be In Love
1995-08-04 10:08:24,93,Portrait,How Deep Is Your Love
1995-08-04 10:08:24,94,Adam Ant,Wonderful
1995-08-04 10:08:24,95,Brownstone,Grapevyne
1995-08-04 10:08:24,96,Grand Puba,I Like It (I Wanna Be Where You Are)
1995-08-04 10:08:24,97,Garbage,Vow
1995-08-04 10:08:24,98,Ini Kamoze,Listen Me Tic (Woyoi)
1995-08-04 10:08:24,99,Jill Sobule,I Kissed A Girl
1995-08-04 10:08:24,100,R.E.M.,Strange Currencies
1994-08-04 04:19:12,1,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")"
1994-08-04 04:19:12,2,All-4-One,I Swear
1994-08-04 04:19:12,3,Coolio,Fantastic Voyage
1994-08-04 04:19:12,4,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")"
1994-08-04 04:19:12,5,Janet Jackson,"Any Time, Any Place/And On And On"
1994-08-04 04:19:12,6,Ace Of Base,Don't Turn Around
1994-08-04 04:19:12,7,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")"
1994-08-04 04:19:12,8,John Mellencamp With Me'Shell Ndegeocello,Wild Night
1994-08-04 04:19:12,9,Da Brat,Funkdafied
1994-08-04 04:19:12,10,Aaliyah,Back & Forth
1994-08-04 04:19:12,11,Jon Secada,If You Go
1994-08-04 04:19:12,12,Collective Soul,Shine
1994-08-04 04:19:12,13,Toni Braxton,You Mean The World To Me
1994-08-04 04:19:12,14,Mariah Carey,Anytime You Need A Friend
1994-08-04 04:19:12,15,Aaron Hall,I Miss You
1994-08-04 04:19:12,16,Madonna,"I'll Remember (From ""With Honors"")"
1994-08-04 04:19:12,17,Babyface,When Can I See You
1994-08-04 04:19:12,18,Aerosmith,Crazy
1994-08-04 04:19:12,19,R. Kelly,Your Body's Callin'
1994-08-04 04:19:12,20,Erasure,Always
1994-08-04 04:19:12,21,Seal,Prayer For The Dying
1994-08-04 04:19:12,22,Warren G,This D.J.
1994-08-04 04:19:12,23,Tevin Campbell,Always In My Heart
1994-08-04 04:19:12,24,Ace Of Base,The Sign
1994-08-04 04:19:12,25,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")"
1994-08-04 04:19:12,26,Ahmad,Back In The Day
1994-08-04 04:19:12,27,Richard Marx,The Way She Loves Me
1994-08-04 04:19:12,28,Melissa Etheridge,Come To My Window
1994-08-04 04:19:12,29,Steve Perry,You Better Wait
1994-08-04 04:19:12,30,Changing Faces,Stroke You Up
1994-08-04 04:19:12,31,Prince,The Most Beautiful Girl In The World
1994-08-04 04:19:12,32,Crystal Waters,100% Pure Love
1994-08-04 04:19:12,33,Aretha Franklin,Willing To Forgive
1994-08-04 04:19:12,34,Public Enemy,Give It Up
1994-08-04 04:19:12,35,Joshua Kadison,Beautiful In My Eyes
1994-08-04 04:19:12,36,Tim McGraw,Don't Take The Girl
1994-08-04 04:19:12,37,Enigma,Return To Innocence
1994-08-04 04:19:12,38,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994-08-04 04:19:12,39,Toad The Wet Sprocket,Fall Down
1994-08-04 04:19:12,40,69 Boyz,Tootsee Roll
