rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
5.0,"First big film I've enjoyed in a long time. Great structure, tone and epic scale.",Steven C,False,False,False,False,5.0,"Sep 16, 2022",Steven C,/user/id/b40886d3-6c88-4e54-9dc4-04a09a9c3ffe,RT,b40886d3-6c88-4e54-9dc4-04a09a9c3ffe,
5.0,Incredible. Complex characters that develop over the course of the movie. Great introduction to a complicated world that doesn't compromise the source material. I watched this twice in a row the first time I saw it and still couldn't wait to see it again. Fantastic music. Can't wait for part 2.,J H,False,False,False,False,5.0,"Sep 14, 2022",J H,/user/id/ab629a54-24c5-494f-8d3a-166723c67ba3,RT,ab629a54-24c5-494f-8d3a-166723c67ba3,
4.5,"Truly epic from beginning to end. It detached me from reality for a moment in time. I can see why it might be slow paced for some people, but I think for this movie it worked. It needed a slow burn to be enjoyed. Definitely left me wanting more and I'm eager to see part 2.",Jon B,False,False,False,False,4.5,"Sep 14, 2022",Jon B,/user/id/f0e7e880-d8cc-42eb-875d-65919097f945,RT,f0e7e880-d8cc-42eb-875d-65919097f945,
4.5,"It was a fantastic movie, great action and it was enjoyable on all fronts. I like long runtime movies and most people would say it's a slow burn, which it is but it's nice to watch a movie that actually takes time to establish it's environment and the characters within it.",Aaron B,False,False,False,False,4.5,"Sep 13, 2022",Aaron B,/user/id/Google_118077734695207059127,RT,Google_118077734695207059127,
5.0,Completely faithful to the text and spirit of the book. Highly recommend. A must see.,Martin L,False,False,False,False,5.0,"Sep 13, 2022",Martin L,/user/id/b0de857e-01d6-4e18-9882-48f62e469289,RT,b0de857e-01d6-4e18-9882-48f62e469289,
3.5,stunning visually but the story is horrible but then again the story was horrible in the books too,Max E,False,False,False,False,3.5,"Sep 12, 2022",Max E,/user/id/Google_109236823379178639390,RT,Google_109236823379178639390,
5.0,Awesome movie entertainment!,Jester J,False,False,False,False,5.0,"Sep 12, 2022",Jester J,/user/id/Google_112279469939943190726,RT,Google_112279469939943190726,
5.0,"I thought they didn't make movies like this any more. I have read the novel several times and I thought there was no way that a movie adaptation could ever do it justice. I am happy to report that I was wrong. This is a magnificent adaptation! I had goosebumps all the way through!

This is the movie I wish I could see for the first time again. Pure cinematic bliss!

The Spice must flow!",Marcel d,False,False,False,False,5.0,"Sep 12, 2022",Marcel d,/user/id/Facebook_678764031,RT,Facebook_678764031,
5.0,"Great cinematography, excellent soundtrack, solid acting and appealing plot! Definetly worth watching and re-watching!",Matigol E,False,False,False,False,5.0,"Sep 12, 2022",Matigol E,/user/id/Google_110373148571136199031,RT,Google_110373148571136199031,
3.5,a good movie. but if the leave it just with this then it's bad for the source material because it leaves a lot of things open,Arianit K,False,False,False,False,3.5,"Sep 11, 2022",Arianit K,/user/id/3b879131-88e0-4ef2-8897-0515ed35be9a,RT,3b879131-88e0-4ef2-8897-0515ed35be9a,
2.0,"Having read the books, the 2020 film version is an overly long, unexplained, mostly booring film. I know the cash box is the driver of this 2 or 3 part series because the 1984 film is a much better film over all and especially for the first time Dune viewer.",Steve S,False,False,False,False,2.0,"Sep 11, 2022",Steve S,/user/id/Facebook_100000732605633,RT,Facebook_100000732605633,
4.0,"Somewhat a slow buildup, but the storyline gradually encourages one to appreciate it. Visual effects were believable and storyline thankfully unpredictable for first time watchers.",Aryll C,False,False,False,False,4.0,"Sep 11, 2022",Aryll C,/user/id/Google_114767194888324780384,RT,Google_114767194888324780384,
5.0,"wow, how incredibly involved and well done...spooky. Intense..creative beyond definition of what is reality.",Mike H,False,False,False,False,5.0,"Sep 11, 2022",Mike H,/user/id/Google_112734689604250417950,RT,Google_112734689604250417950,
5.0,"It's some kind of unspeakable wonder. The soundtrack, the landscapes...",Archer 1,False,False,False,False,5.0,"Sep 10, 2022",Archer 1,/user/id/Google_103167446341611778133,RT,Google_103167446341611778133,
5.0,"Loved the pacing and story telling, classic sci-fi.",sebastian j,False,False,False,False,5.0,"Sep 09, 2022",sebastian j,/user/id/ebd11911-5b59-4ad2-b890-cc2f06103098,RT,ebd11911-5b59-4ad2-b890-cc2f06103098,
4.0,"Epic scale and beutifully filmed, Dune crafts a rich and exciting world for the audience. Dreams are messages from the deep...",Crey Fish S,False,False,False,False,4.0,"Sep 09, 2022",Crey Fish S,/user/id/Google_115729266769031620723,RT,Google_115729266769031620723,
5.0,By far the best adaptation of the book. I'm looking forward to watching the next part!,Heironymus B,False,False,False,False,5.0,"Sep 08, 2022",Heironymus B,/user/id/Google_110822488445743273146,RT,Google_110822488445743273146,
5.0,simplemente increible,Jaime L,False,False,False,False,5.0,"Sep 08, 2022",Jaime L,/user/id/Google_107102135140937586258,RT,Google_107102135140937586258,
4.5,This is such a great start to the dune universe. I'm not an expert on the lore but the way this movie introduces all the concepts is textbook for any sci-fi fantasy. It got a little confusing near the end but was still entertaining enough and action-packed to be an excellent movie.,Z C,False,False,False,False,4.5,"Sep 07, 2022",Z C,/user/id/416b4184-3bde-43d1-8739-83f035b8bef9,RT,416b4184-3bde-43d1-8739-83f035b8bef9,
5.0,Loved it.  Sad when it ended. Eagerly await part 2.,Gunther Ultrabolt N,False,False,False,False,5.0,"Sep 07, 2022",Gunther Ultrabolt N,/user/id/Google_103843809259577435180,RT,Google_103843809259577435180,
4.0,It's better sci-fi. I liked it. A couple of minuses for me was not understanding/hearing the dialogue at times (mumbling? not annunciating well?) and keeping track of the story lines and characters. It's a film I would need to see twice or three times to fully grasp I think. I would not mind watching it several times!,Tina K,False,False,False,False,4.0,"Sep 07, 2022",Tina K,/user/id/Google_108153138182471906813,RT,Google_108153138182471906813,
4.5,"Clássico, uma boa adaptação, muito bom!
Duna é uma das melhores obras de arte já escritas, 
ao lado das obras de Tolkien e outros grandes nomes.",ItsBRN ,False,False,False,False,4.5,"Sep 07, 2022",ItsBRN ,/user/id/Google_108549801324532752177,RT,Google_108549801324532752177,
5.0,I was transported. I went to see it in imax because this is what Villeneuve suggested but I should have gone and seen it in Dolby to fully appreciate the genius soundtrack (lesson for Dune part 2!).,Charlne T,False,False,False,False,5.0,"Sep 06, 2022",Charlne T,/user/id/Google_111853573077843260903,RT,Google_111853573077843260903,
4.0,"The movie takes a lot of risks by having its first acts being mainly a series of contemplative and cold sci-fi vignettes. It's beautiful to watch and the music brings emotions. The dialogue are short but there is a lot to absorb in terms of lore and storyline. Too long? Maybe but you know that once every pieces of the story will be at its place the movie will reach its paroxysm and I am happy to say that it really gets it right. The last act takes your breath away with surprising action scenes that always keep the artistic sense that the first parts of the movie used to the viewers. That being said, yes the movie is beautiful with spectacular pictures, and meaningful style but the color palette that it's mostly hues of beige will bore you by the end of Dune.",Martin F,False,False,False,False,4.0,"Sep 06, 2022",Martin F,/user/id/Facebook_1350609981,RT,Facebook_1350609981,
3.5,"It's a pretty good movie, I guess. Fantastic looking and all. But somehow I couldn't feel much sympathy for the most characters. But I didn't read the books, so maybe it's meant that way to create a harsh and distanced world? Maybe just not completely my taste. I loved the depiction of the Baron Harkonnen: only to see him move like this evil slug again I will see the second part!",Lukas M,False,False,False,False,3.5,"Sep 06, 2022",Lukas M,/user/id/1d41162c-9c65-4dcb-b576-c70877398856,RT,1d41162c-9c65-4dcb-b576-c70877398856,
5.0,audio effects of this movie sets whole new benchmark,Akshay k,False,False,False,False,5.0,"Sep 06, 2022",Akshay k,/user/id/Google_115848010395565753904,RT,Google_115848010395565753904,
3.5,"Dunes Reboot is both better and an improvement over the original that even if it's own set of problems have faults, its still a satisfying film with its special effects.",Jordan J,False,False,False,False,3.5,"Sep 06, 2022",Jordan J,/user/id/Google_103354985789539855859,RT,Google_103354985789539855859,
5.0,"Spectacular, incredible and well done. Superior to Lynch's movie.",User ,False,False,False,False,5.0,"Sep 06, 2022",User ,/user/id/Google_103430226544076186392,RT,Google_103430226544076186392,
5.0,"Breathtaking, well written, great acting",Pete O,False,False,False,False,5.0,"Sep 06, 2022",Pete O,/user/id/0b598ee5-5b92-4a57-94a2-82f35e033f4a,RT,0b598ee5-5b92-4a57-94a2-82f35e033f4a,
4.0,"This film gets 4 stars for cinematic visual quality and not putting me to sleep. If you know Dune, a remake was needed but not attempted because as of yet, there is no way to accurately recreate the world in the Books. Also, the last attempt, which was good just was to lengthy and the graphics where just not there yet. The rendition looked amazing, the acting compelling. My major disappointment, No Zendaya, well just 10 mins at most at the end...sorry spoiler?
""The mystery of life isn't a problem to solve, but a reality to experience.""
ee",ERIC E,False,False,False,False,4.0,"Sep 05, 2022",ERIC E,/user/id/Google_104783956108001184858,RT,Google_104783956108001184858,
3.0,I watched it for its Visual Effects.,miss t,False,False,False,False,3.0,"Sep 05, 2022",miss t,/user/id/46e98675-ea6f-40ce-afc8-4529fb6cc45e,RT,46e98675-ea6f-40ce-afc8-4529fb6cc45e,
4.5,"I'm a fan of Dune, have read all the Dune books and short stories, and was worried this wouldn't live up to its source material. Wow, was I wrong! This film captures the sweeping splendor of Frank Herbert's universe and adds some small twists that make certain characters and familiar storylines even more dramatic. Love it! Recommend this one to all science fiction fans!",Wendell A,False,False,False,False,4.5,"Sep 05, 2022",Wendell A,/user/id/Google_105858193795960971435,RT,Google_105858193795960971435,
4.5,"Acting was amazing, didn't think there was bad acting from anyone. The cinematography was unbelievable and the CGI was top tier. Everything looked and felt real. The story was interesting even the political parts- which most movies completely fail at.",Logan D,False,False,False,False,4.5,"Sep 05, 2022",Logan D,/user/id/04b08618-7949-4d96-a416-dc7165b0fd3e,RT,04b08618-7949-4d96-a416-dc7165b0fd3e,
1.5,"It is a movie that would not deserve any comment, if it did not reflect all the vanity and downturn in which today's film industry has gone. From the director of the interesting ""Arrival"" (2016), through the failed ""Blade Runner 2049"" (2017), Denis Villeneuve, we came to an impersonal remake of a much better achievement from 1984.

No need to spend too much words on the analysis of this work, because it seems that the story itself did not even interest the authors much. A simple recipe, copy everything that has already been filmed, stretch the already maximally compressed script to two or three potential sequels, pump in as large a budget as possible for CGI effects, insert a few actors (Jason Momoa, Dave Bautista and Josh Brolin), who would otherwise be ok, if they weren't here only just for decoration, in order to push up the ratings a little more, with the antipathetic and completely wrongly chosen main protagonists, who all together sadly failed.

The individual reassignment of gender/ethnicity of the minor characters from the book is not too irritating, although such choices are, for some strange (or perhaps not) reason, somehow always at the expense of quality. So, they are still irritating, because they are imposed. By the way, if the so-called gender (and any other) equality in cinema has already become the manner of the new age, it is interesting that no one ever replaces any original female character for a male one, if only as an experiment. I guess that would require a certain amount of originality and courage, qualities that are no longer appreciated by modern directors.

After watching this adaptation, it is only possible to love more the controversial 1984 Lynch's version, which, despite all the imperfections, still remains superior in every sense (I mean, of course, the shorter, original version, not the integral, which is much weaker).

The only positive thing that can be said about this film is that, unlike e.g. the long-announced ""Foundation"" series, which is a much bigger disaster in itself, at least holds the original story. And in any case, at least it doesn't come down to purchase of the title of some famous work in order to push someone's other untalented generic script for a story that no one else would ever look at.
All in all, a small consolation.",Milos B,False,False,False,False,1.5,"Sep 05, 2022",Milos B,/user/id/Google_113226301193802940777,RT,Google_113226301193802940777,
